0,0,73.09766
1,0,73.677734
2,0,73.677734
3,0,73.677734
4,0,73.677734
5,0,73.677734
6,0,73.677734
7,0,73.677734
8,0,73.677734
9,0,73.677734
10,0,73.677734
11,0,73.677734
12,0,73.677734
13,0,73.677734
14,0,73.677734
15,0,73.677734
16,0,73.677734
17,0,73.677734
18,0,73.677734
19,0,73.677734
20,0,73.677734
21,0,73.677734
22,0,73.677734
23,0,73.677734
24,0,73.677734
25,0,73.677734
26,0,73.677734
27,0,73.677734
28,0,73.677734
29,0,73.677734
30,0,73.677734
31,0,73.677734
32,0,73.677734
33,0,73.677734
34,0,73.677734
35,0,73.677734
36,0,73.677734
37,0,73.677734
38,0,73.677734
39,0,73.677734
40,0,73.677734
41,0,73.677734
42,0,73.677734
43,0,73.677734
44,0,73.677734
45,0,73.677734
46,0,73.677734
47,0,73.677734
48,0,74.257805
49,0,73.677734
50,0,73.677734
51,0,73.677734
52,0,73.677734
53,0,73.677734
54,0,73.677734
55,0,73.677734
56,0,73.677734
57,0,74.257805
58,0,73.677734
59,0,74.257805
60,0,73.677734
61,0,74.257805
62,0,73.677734
63,100,74.257805
64,100,74.257805
65,100,73.677734
66,100,74.257805
67,100,74.257805
68,100,74.257805
69,100,74.257805
70,100,74.257805
71,100,74.257805
72,100,74.257805
73,100,74.257805
74,100,74.257805
75,100,74.257805
76,100,74.83789
77,100,74.83789
78,100,74.83789
79,100,75.41797
80,100,75.41797
81,100,75.41797
82,100,75.41797
83,100,75.41797
84,100,75.41797
85,100,75.41797
86,100,75.99805
87,100,75.99805
88,100,75.99805
89,100,75.99805
90,100,75.99805
91,100,75.99805
92,100,76.578125
93,100,76.578125
94,100,76.578125
95,100,76.578125
96,100,76.578125
97,100,76.578125
98,100,77.158195
99,100,77.158195
100,100,77.158195
101,100,77.158195
102,100,77.73828
103,100,77.73828
104,100,77.73828
105,100,77.73828
106,100,77.73828
107,100,77.73828
108,100,78.31836
109,100,78.31836
110,100,78.31836
111,100,78.31836
112,100,78.89844
113,100,78.89844
114,100,78.89844
115,100,78.89844
116,100,78.89844
117,100,79.478516
118,100,79.478516
119,100,79.478516
120,100,79.478516
121,100,79.478516
122,100,80.058586
123,100,80.058586
124,100,80.058586
125,100,80.058586
126,100,80.058586
127,100,80.058586
128,100,80.63867
129,100,80.63867
130,100,80.63867
131,100,80.63867
132,100,81.21875
133,100,81.21875
134,100,81.21875
135,100,81.21875
136,100,81.21875
137,100,81.21875
138,100,81.79883
139,100,81.79883
140,100,81.79883
141,100,81.79883
142,100,81.79883
143,100,81.79883
144,100,82.37891
145,100,82.37891
146,100,82.37891
147,100,82.37891
148,100,82.37891
149,100,82.95898
150,100,82.95898
151,100,82.95898
152,100,82.95898
153,100,82.95898
154,100,82.95898
155,100,83.53906
156,100,83.53906
157,100,83.53906
158,100,83.53906
159,100,83.53906
160,100,83.53906
161,100,83.53906
162,100,83.53906
163,100,84.11914
164,100,84.11914
165,100,84.11914
166,100,84.11914
167,100,84.11914
168,255,84.11914
169,255,84.11914
170,255,84.69922
171,255,84.69922
172,255,84.69922
173,255,84.69922
174,255,84.69922
175,255,85.27929
176,255,85.27929
177,255,85.27929
178,255,85.27929
179,255,85.85937
180,255,85.85937
181,255,85.85937
182,255,86.43945
183,255,86.43945
184,255,86.43945
185,255,87.01953
186,255,87.01953
187,255,87.01953
188,255,87.59961
189,255,87.59961
190,255,88.17968
191,255,88.17968
192,255,88.17968
193,255,88.75976
194,255,88.75976
195,255,89.33984
196,255,89.33984
197,255,89.91992
198,255,89.91992
199,255,89.91992
200,255,90.5
201,255,90.5
202,255,91.08007
203,255,91.08007
204,255,91.08007
205,255,91.66015
206,255,91.66015
207,255,92.240234
208,255,92.240234
209,255,92.240234
210,255,92.82031
211,255,92.82031
212,255,93.40039
213,255,93.40039
214,255,93.40039
215,255,93.98046
216,255,93.98046
217,255,93.98046
218,255,94.56054
219,255,94.56054
220,255,95.140625
221,255,95.140625
222,255,95.140625
223,255,95.7207
224,255,95.7207
225,255,95.7207
226,255,96.30078
227,255,96.30078
228,255,96.30078
229,255,96.88085
230,255,96.88085
231,255,97.46093
232,255,97.46093
233,255,97.46093
234,255,97.46093
235,255,98.041016
236,255,98.041016
237,255,98.62109
238,255,98.62109
239,255,98.62109
240,255,98.62109
241,255,99.20117
242,255,99.20117
243,255,99.20117
244,255,99.78124
245,255,99.78124
246,255,99.78124
247,255,99.78124
248,255,100.36132
249,255,100.36132
250,255,100.36132
251,255,100.36132
252,255,100.36132
253,255,100.94141
254,255,100.94141
255,255,100.94141
256,255,101.521484
257,255,101.521484
258,255,101.521484
259,255,102.10156
260,255,102.10156
261,255,102.68163
262,255,102.68163
263,255,102.68163
264,255,102.68163
265,255,103.26171
266,255,103.26171
267,255,103.8418
268,255,103.8418
269,255,103.8418
270,255,103.8418
271,255,104.421875
272,255,104.421875
273,255,105.00195
274,255,105.00195
275,255,105.00195
276,255,105.00195
277,255,105.58202
278,255,105.58202
279,255,105.58202
280,255,105.58202
281,255,106.1621
282,255,106.1621
283,255,106.1621
284,255,106.1621
285,255,106.74219
286,255,106.74219
287,255,106.74219
288,255,107.322266
289,255,107.322266
290,255,107.322266
291,255,107.322266
292,255,107.322266
293,255,107.90234
294,255,107.90234
295,255,107.90234
296,255,107.90234
297,255,107.90234
298,255,107.90234
299,255,108.482414
300,255,108.482414
301,255,108.482414
302,255,108.482414
303,255,109.06249
304,255,109.06249
305,255,109.06249
306,255,109.06249
307,255,109.06249
308,255,109.64258
309,255,109.64258
310,255,109.64258
311,255,109.64258
312,255,109.64258
313,255,110.22266
314,255,110.22266
315,255,110.22266
316,255,110.22266
317,255,110.22266
318,255,110.802734
319,255,110.802734
320,255,110.802734
321,255,110.802734
322,255,111.382805
323,255,111.382805
324,255,111.382805
325,255,111.382805
326,255,111.382805
327,255,111.96288
328,255,111.96288
329,255,111.96288
330,255,111.96288
331,255,111.96288
332,255,111.96288
333,255,112.54297
334,255,112.54297
335,255,112.54297
336,255,112.54297
337,255,112.54297
338,255,113.12305
339,255,113.12305
340,255,113.12305
341,255,113.12305
342,255,113.12305
343,255,113.703125
344,255,113.703125
345,255,113.703125
346,255,113.703125
