set,             0
n,   5.710000E+02
ni,   1.000000E+00
no,   1.000000E+00
ny,   2.000000E+00
nu,   1.000000E+00
m,   2.000000E+00
sum_b[1][1].x[2], 0.00          
a[1][1],   1.000000E+00
a[2][1],  -6.149187E-03
b[1][1][1],   2.279501E-03
c[1], 0.00          
u[1][1], 0.00          
u[2][1], 0.00          
u[3][1], 0.00          
u[4][1], 0.00          
u[5][1], 0.00          
u[6][1], 0.00          
u[7][1], 0.00          
u[8][1], 0.00          
u[9][1], 0.00          
u[10][1], 0.00          
u[11][1], 0.00          
u[12][1],   1.500000E+02
u[13][1],   1.500000E+02
u[14][1],   1.500000E+02
u[15][1],   1.500000E+02
u[16][1],   1.500000E+02
u[17][1],   1.500000E+02
u[18][1],   1.500000E+02
u[19][1],   1.500000E+02
u[20][1],   1.500000E+02
u[21][1],   1.500000E+02
u[22][1],   1.500000E+02
u[23][1],   1.500000E+02
u[24][1],   1.500000E+02
u[25][1],   1.500000E+02
u[26][1],   1.500000E+02
u[27][1],   1.500000E+02
u[28][1],   1.500000E+02
u[29][1],   1.500000E+02
u[30][1],   1.500000E+02
u[31][1],   1.500000E+02
u[32][1],   1.500000E+02
u[33][1],   1.500000E+02
u[34][1],   1.500000E+02
u[35][1],   1.500000E+02
u[36][1],   1.500000E+02
u[37][1],   1.500000E+02
u[38][1],   1.500000E+02
u[39][1],   1.500000E+02
u[40][1],   1.500000E+02
u[41][1],   1.500000E+02
u[42][1],   1.500000E+02
u[43][1],   1.500000E+02
u[44][1],   1.500000E+02
u[45][1],   1.500000E+02
u[46][1],   1.500000E+02
u[47][1],   1.500000E+02
u[48][1],   1.500000E+02
u[49][1],   1.500000E+02
u[50][1],   1.500000E+02
u[51][1],   1.500000E+02
u[52][1],   1.500000E+02
u[53][1],   1.500000E+02
u[54][1],   1.500000E+02
u[55][1],   1.500000E+02
u[56][1],   1.500000E+02
u[57][1],   1.500000E+02
u[58][1],   1.500000E+02
u[59][1],   1.500000E+02
u[60][1],   1.500000E+02
u[61][1],   1.500000E+02
u[62][1],   1.500000E+02
u[63][1],   1.500000E+02
u[64][1],   1.500000E+02
u[65][1],   1.500000E+02
u[66][1],   1.500000E+02
u[67][1],   1.500000E+02
u[68][1],   1.500000E+02
u[69][1],   1.500000E+02
u[70][1],   1.500000E+02
u[71][1],   1.500000E+02
u[72][1],   1.500000E+02
u[73][1],   1.500000E+02
u[74][1],   1.500000E+02
u[75][1],   1.500000E+02
u[76][1],   1.500000E+02
u[77][1],   1.500000E+02
u[78][1],   1.500000E+02
u[79][1],   1.500000E+02
u[80][1],   1.500000E+02
u[81][1],   1.500000E+02
u[82][1],   1.500000E+02
u[83][1],   1.500000E+02
u[84][1],   1.500000E+02
u[85][1],   1.500000E+02
u[86][1],   1.500000E+02
u[87][1],   1.500000E+02
u[88][1],   1.500000E+02
u[89][1],   1.500000E+02
u[90][1],   1.500000E+02
u[91][1],   1.500000E+02
u[92][1],   1.500000E+02
u[93][1],   1.500000E+02
u[94][1],   1.500000E+02
u[95][1],   1.500000E+02
u[96][1],   1.500000E+02
u[97][1],   1.500000E+02
u[98][1],   1.500000E+02
u[99][1],   1.500000E+02
u[100][1],   1.500000E+02
u[101][1],   1.500000E+02
u[102][1],   1.500000E+02
u[103][1],   1.500000E+02
u[104][1],   1.500000E+02
u[105][1],   1.500000E+02
u[106][1],   1.500000E+02
u[107][1],   1.500000E+02
u[108][1],   1.500000E+02
u[109][1],   1.500000E+02
u[110][1],   1.500000E+02
u[111][1],   1.500000E+02
u[112][1],   1.500000E+02
u[113][1],   1.500000E+02
u[114][1],   1.500000E+02
u[115][1],   1.500000E+02
u[116][1],   1.500000E+02
u[117][1],   1.500000E+02
u[118][1],   1.500000E+02
u[119][1],   1.500000E+02
u[120][1],   1.500000E+02
u[121][1],   1.500000E+02
u[122][1],   1.500000E+02
u[123][1],   1.500000E+02
u[124][1],   1.500000E+02
u[125][1],   1.500000E+02
u[126][1],   1.500000E+02
u[127][1],   1.500000E+02
u[128][1],   1.500000E+02
u[129][1],   1.500000E+02
u[130][1],   1.500000E+02
u[131][1],   1.500000E+02
u[132][1],   1.500000E+02
u[133][1],   1.500000E+02
u[134][1],   1.500000E+02
u[135][1],   1.500000E+02
u[136][1],   1.500000E+02
u[137][1],   1.500000E+02
u[138][1],   1.500000E+02
u[139][1],   1.500000E+02
u[140][1],   1.500000E+02
u[141][1],   1.500000E+02
u[142][1],   1.500000E+02
u[143][1],   1.500000E+02
u[144][1],   1.500000E+02
u[145][1],   1.500000E+02
u[146][1],   1.500000E+02
u[147][1],   1.500000E+02
u[148][1],   1.500000E+02
u[149][1],   1.500000E+02
u[150][1],   1.500000E+02
u[151][1],   1.500000E+02
u[152][1],   1.500000E+02
u[153][1],   1.500000E+02
u[154][1],   1.500000E+02
u[155][1],   1.500000E+02
u[156][1],   1.500000E+02
u[157][1],   1.500000E+02
u[158][1],   1.500000E+02
u[159][1],   1.500000E+02
u[160][1],   1.500000E+02
u[161][1],   1.500000E+02
u[162][1],   1.500000E+02
u[163][1],   1.500000E+02
u[164][1],   1.500000E+02
u[165][1],   1.500000E+02
u[166][1],   1.500000E+02
u[167][1],   1.500000E+02
u[168][1],   1.500000E+02
u[169][1],   1.500000E+02
u[170][1],   1.500000E+02
u[171][1],   1.500000E+02
u[172][1],   1.500000E+02
u[173][1],   1.500000E+02
u[174][1],   1.500000E+02
u[175][1],   1.500000E+02
u[176][1],   1.500000E+02
u[177][1],   1.500000E+02
u[178][1],   1.500000E+02
u[179][1],   1.500000E+02
u[180][1],   1.500000E+02
u[181][1],   1.500000E+02
u[182][1],   1.500000E+02
u[183][1],   1.500000E+02
u[184][1],   1.500000E+02
u[185][1],   1.500000E+02
u[186][1],   1.500000E+02
u[187][1],   1.500000E+02
u[188][1],   1.500000E+02
u[189][1],   1.500000E+02
u[190][1],   1.500000E+02
u[191][1],   1.500000E+02
u[192][1],   1.500000E+02
u[193][1],   1.500000E+02
u[194][1],   1.500000E+02
u[195][1],   1.500000E+02
u[196][1],   1.500000E+02
u[197][1],   1.500000E+02
u[198][1],   1.500000E+02
u[199][1],   1.500000E+02
u[200][1],   1.500000E+02
u[201][1],   1.500000E+02
u[202][1],   1.000000E+01
u[203][1],   1.000000E+01
u[204][1],   1.000000E+01
u[205][1],   1.000000E+01
u[206][1],   1.000000E+01
u[207][1],   1.000000E+01
u[208][1],   1.000000E+01
u[209][1],   1.000000E+01
u[210][1],   1.000000E+01
u[211][1],   1.000000E+01
u[212][1],   1.000000E+01
u[213][1],   1.000000E+01
u[214][1],   1.000000E+01
u[215][1],   1.000000E+01
u[216][1],   1.000000E+01
u[217][1],   1.000000E+01
u[218][1],   1.000000E+01
u[219][1],   1.000000E+01
u[220][1],   1.000000E+01
u[221][1],   1.000000E+01
u[222][1],   1.000000E+01
u[223][1],   1.000000E+01
u[224][1],   1.000000E+01
u[225][1],   1.000000E+01
u[226][1],   1.000000E+01
u[227][1],   1.000000E+01
u[228][1],   1.000000E+01
u[229][1],   1.000000E+01
u[230][1],   1.000000E+01
u[231][1],   1.000000E+01
u[232][1],   1.000000E+01
u[233][1],   1.000000E+01
u[234][1],   1.000000E+01
u[235][1],   1.000000E+01
u[236][1],   1.000000E+01
u[237][1],   1.000000E+01
u[238][1],   1.000000E+01
u[239][1],   1.000000E+01
u[240][1],   1.000000E+01
u[241][1],   1.000000E+01
u[242][1],   1.000000E+01
u[243][1],   1.000000E+01
u[244][1],   1.000000E+01
u[245][1],   1.000000E+01
u[246][1],   1.000000E+01
u[247][1],   1.000000E+01
u[248][1],   1.000000E+01
u[249][1],   1.000000E+01
u[250][1],   1.000000E+01
u[251][1],   1.000000E+01
u[252][1],   1.000000E+01
u[253][1],   1.000000E+01
u[254][1],   1.000000E+01
u[255][1],   1.000000E+01
u[256][1],   1.000000E+01
u[257][1],   1.000000E+01
u[258][1],   1.000000E+01
u[259][1],   1.000000E+01
u[260][1],   1.000000E+01
u[261][1],   1.000000E+01
u[262][1],   1.000000E+01
u[263][1],   1.000000E+01
u[264][1],   1.000000E+01
u[265][1],   1.000000E+01
u[266][1],   1.000000E+01
u[267][1],   1.000000E+01
u[268][1],   1.000000E+01
u[269][1],   1.000000E+01
u[270][1],   1.000000E+01
u[271][1],   1.000000E+01
u[272][1],   1.000000E+01
u[273][1],   1.000000E+01
u[274][1],   1.000000E+01
u[275][1],   1.000000E+01
u[276][1],   1.000000E+01
u[277][1],   1.000000E+01
u[278][1],   1.000000E+01
