0,0,0,21.359,21.848
2.993,0,0,21.359,21.848
5.984,100,0,21.359,21.848
8.974,100,0,21.848,21.848
11.979,100,0,21.848,21.848
14.976,100,0,22.336,21.848
17.974,100,0,22.825,21.848
20.966,100,0,23.803,21.848
23.971,100,0,24.78,21.848
26.963,100,0,25.269,21.848
29.962,100,0,26.246,21.848
32.96,100,0,27.224,21.848
35.957,100,0,27.713,21.848
38.961,100,0,28.69,21.848
41.966,100,0,29.668,21.848
44.959,100,0,30.645,21.848
47.957,100,0,31.623,21.848
50.953,100,0,32.111,21.848
53.95,100,0,33.089,22.336
56.943,100,0,34.555,22.336
59.954,100,0,35.044,22.336
62.948,100,0,36.022,22.336
65.943,100,0,36.51,22.336
68.941,100,0,37.977,22.825
71.933,100,60,38.465,24.291
74.939,100,60,38.954,22.825
77.938,100,60,39.932,22.336
80.931,100,60,40.909,23.314
83.935,100,60,41.398,24.78
86.932,100,60,42.375,24.291
89.929,100,60,42.864,23.314
92.927,100,60,43.353,23.803
95.93,100,60,43.842,25.269
98.914,100,60,44.819,25.758
101.91,100,60,45.308,25.758
104.9,100,60,46.285,24.78
107.9,100,60,46.285,25.269
110.9,100,60,46.774,25.269
113.9,100,60,47.263,26.735
116.89,100,60,47.752,25.269
119.89,100,60,47.752,26.246
122.9,100,60,48.729,27.713
125.89,100,60,49.707,28.201
128.9,100,60,49.218,28.201
131.9,100,60,50.196,28.201
134.91,100,60,50.196,27.224
137.91,100,60,50.684,29.179
140.91,100,60,51.173,27.713
143.9,100,60,52.151,29.179
146.91,0,60,51.662,29.668
149.91,0,60,52.151,28.201
152.92,0,60,52.151,28.201
155.92,0,60,52.639,30.156
158.92,0,60,52.639,30.645
161.94,0,60,52.151,31.134
164.93,0,60,51.662,29.668
167.93,0,60,51.173,30.156
170.92,0,60,51.173,32.111
173.91,0,60,50.684,32.6
176.91,0,60,50.684,33.089
179.92,0,60,49.707,31.623
182.91,0,60,49.707,31.623
185.91,0,60,49.218,33.578
188.9,0,60,49.218,32.6
191.91,0,60,48.24,34.555
194.9,0,60,48.24,33.089
197.88,0,60,47.752,35.044
200.88,0,60,47.263,34.066
203.86,0,60,46.774,34.066
206.85,0,60,46.774,34.066
209.85,0,60,45.797,34.555
212.84,0,60,45.797,36.022
215.84,0,60,45.308,35.044
218.85,0,60,45.308,35.533
221.85,0,100,44.819,35.533
224.85,0,100,44.33,37.488
227.85,0,100,44.33,37.488
230.86,0,100,43.353,36.51
233.87,0,100,43.353,38.465
236.87,0,100,43.353,38.954
239.87,0,100,42.864,37.488
242.87,0,100,42.375,39.443
245.86,0,100,41.887,37.977
248.85,0,100,41.398,38.465
251.86,0,100,41.398,38.954
254.86,0,100,40.909,40.909
257.86,0,100,40.42,39.932
260.86,0,100,40.42,41.398
263.86,0,100,40.42,40.42
266.86,0,100,39.932,40.909
269.86,0,100,39.932,41.398
272.86,0,100,39.443,41.887
275.85,0,100,38.954,41.887
278.85,0,100,38.954,42.375
281.84,0,100,38.465,43.842
284.83,0,100,38.465,42.864
287.83,0,100,38.465,44.819
290.83,0,100,38.465,45.308
293.83,0,100,37.977,45.308
296.82,80,100,38.465,45.308
299.83,80,100,37.977,44.33
302.82,80,100,37.488,46.285
305.82,80,100,37.488,44.819
308.82,80,100,37.977,45.797
311.82,80,100,38.465,44.819
314.82,80,100,37.977,46.774
317.82,80,100,38.954,46.774
320.81,80,100,39.443,45.308
323.82,80,100,39.443,46.774
326.81,80,100,39.443,45.308
329.81,80,100,39.932,45.308
332.8,80,100,39.932,46.774
335.79,80,100,40.42,45.308
338.78,80,100,40.909,45.308
341.78,80,100,41.398,47.263
344.77,80,100,41.398,47.263
347.77,80,100,41.887,45.308
350.77,80,100,41.398,47.263
353.76,80,100,42.864,45.308
356.76,80,100,42.864,46.774
359.76,80,100,43.353,45.308
362.75,80,100,44.33,46.774
365.76,80,100,43.842,46.774
368.76,80,100,44.819,46.774
371.77,80,25,44.33,44.819
374.77,80,25,44.819,45.797
377.76,80,25,45.308,45.308
380.77,80,25,46.285,44.819
383.77,80,25,46.285,46.774
386.78,61.604,25,46.285,44.819
389.77,61.604,25,46.774,44.819
392.77,61.604,25,47.263,44.819
395.77,61.604,25,47.263,44.33
398.77,61.604,25,47.752,44.33
401.77,61.604,47.329,48.24,44.33
404.77,61.604,47.329,48.24,45.797
407.77,61.604,47.329,48.729,43.842
410.76,61.604,47.329,49.218,43.842
413.76,61.604,47.329,49.218,43.353
416.76,35.166,47.329,49.218,43.353
419.76,35.166,47.329,49.707,44.819
422.76,35.166,47.329,49.707,44.819
425.76,35.166,47.329,49.707,43.353
428.76,35.166,47.329,50.196,44.819
431.76,35.166,83.083,49.707,44.819
434.75,35.166,83.083,49.218,43.353
437.75,35.166,83.083,49.707,44.33
440.75,35.166,83.083,49.218,44.33
443.74,35.166,83.083,49.707,42.864
446.74,58.526,83.083,49.707,44.819
449.74,58.526,83.083,49.707,44.819
452.73,58.526,83.083,49.707,42.864
455.72,58.526,83.083,50.196,44.819
458.72,58.526,83.083,49.707,43.353
461.72,58.526,54.972,49.218,44.819
464.72,58.526,54.972,49.218,43.842
467.72,58.526,54.972,49.707,43.353
470.72,58.526,54.972,49.707,43.842
473.71,58.526,54.972,50.196,43.842
476.7,91.719,54.972,50.196,44.819
479.71,91.719,54.972,49.707,43.353
482.71,91.719,54.972,49.707,43.842
485.71,91.719,54.972,49.707,43.353
488.71,91.719,54.972,50.196,43.353
491.7,91.719,28.584,50.684,44.33
494.7,91.719,28.584,50.684,43.353
497.7,91.719,28.584,51.173,43.353
500.71,91.719,28.584,51.173,42.864
503.71,91.719,28.584,51.662,42.864
506.71,75.72,28.584,51.662,42.864
509.7,75.72,28.584,52.151,42.375
512.7,75.72,28.584,52.639,42.375
515.72,75.72,28.584,52.639,42.375
518.71,75.72,28.584,52.639,42.375
521.71,75.72,75.373,53.617,43.842
524.71,75.72,75.373,54.106,41.887
527.7,75.72,75.373,54.106,43.842
530.7,75.72,75.373,54.594,43.353
533.7,75.72,75.373,54.106,41.887
536.7,38.045,75.373,54.594,43.353
539.71,38.045,75.373,54.106,41.887
542.7,38.045,75.373,54.594,41.887
545.69,38.045,75.373,55.083,43.353
548.71,38.045,75.373,55.083,42.375
551.71,38.045,75.373,54.594,41.887
554.7,38.045,25,54.594,42.375
557.7,38.045,25,54.594,42.375
560.69,38.045,25,54.594,42.375
563.68,38.045,25,54.594,42.864
566.69,38.045,25,54.106,42.375
569.69,80,25,53.617,43.842
572.69,80,25,54.106,42.375
575.68,80,25,54.106,42.375
578.67,80,25,54.106,42.375
581.67,80,25,54.106,42.375
584.67,80,25,54.106,42.375
587.67,80,25,54.594,42.375
590.67,80,25,54.594,41.887
593.67,80,25,55.083,41.887
596.67,80,25,55.083,41.887
