0,0,0,27.224,23.314
2.003,0,0,26.735,23.314
4.009,0,0,26.735,23.314
6,0,0,26.735,23.314
7.998,0,0,26.735,23.314
9.987,100,0,26.735,23.314
11.983,100,0,26.735,23.803
13.975,100,0,26.735,23.314
15.967,100,0,26.735,23.314
17.959,100,0,27.224,23.803
19.949,100,0,27.224,23.803
21.943,100,0,27.713,23.314
23.941,100,0,28.201,23.314
25.93,100,0,28.201,23.314
27.92,100,0,29.179,22.825
29.91,100,0,29.668,23.314
31.907,100,0,29.668,23.314
33.909,100,0,30.645,23.314
35.901,100,0,30.645,22.825
37.898,100,0,31.623,23.314
39.903,100,0,32.111,23.314
41.904,100,0,32.111,22.825
43.9,100,0,33.089,23.314
45.89,100,0,33.578,23.314
47.895,100,0,34.066,23.314
49.886,100,0,34.555,23.314
51.877,100,0,35.044,23.314
53.867,100,0,36.022,23.314
55.863,100,0,36.51,23.314
57.859,100,0,36.51,23.314
59.85,100,0,37.488,23.314
61.841,100,0,37.977,23.314
63.845,100,0,38.465,23.314
65.838,100,0,38.954,23.314
67.84,100,0,39.443,23.803
69.835,100,0,40.42,23.803
71.828,100,0,40.42,23.803
73.821,100,0,40.909,23.803
75.812,100,0,41.398,23.803
77.802,100,0,41.887,23.803
79.798,100,0,42.864,23.803
81.789,100,0,42.864,23.803
83.79,100,0,43.353,23.803
85.783,100,0,43.842,24.291
87.784,100,0,44.33,24.291
89.774,100,0,44.819,24.291
91.778,100,0,45.308,24.291
93.775,100,0,45.797,24.291
95.77,100,0,45.797,24.291
97.76,20,0,46.774,24.291
99.762,20,0,47.263,24.291
101.75,20,0,47.263,24.291
103.74,20,0,47.752,24.291
105.74,20,0,48.24,24.78
107.74,20,0,48.24,24.291
109.73,20,0,48.24,24.291
111.72,20,0,48.24,24.291
113.71,20,0,48.729,24.78
115.72,20,0,48.729,24.78
117.71,20,0,48.729,24.78
119.71,20,0,48.729,24.78
121.7,20,0,48.24,24.78
123.7,20,0,48.24,25.269
125.7,20,0,48.24,24.78
127.7,20,0,48.24,25.269
129.7,20,0,48.24,25.269
131.7,20,0,48.24,25.269
133.69,20,0,47.752,25.269
135.69,20,0,47.752,25.758
137.68,20,0,47.752,25.269
139.68,20,0,47.263,25.758
141.69,20,0,47.263,25.758
143.69,20,0,47.263,25.758
145.68,20,0,47.263,25.758
147.69,20,0,46.774,25.269
149.68,20,0,47.263,25.269
151.69,20,0,46.285,26.246
153.68,20,0,46.774,25.758
155.68,20,0,46.285,25.758
157.67,20,0,46.285,25.758
159.66,20,0,45.797,26.246
161.65,20,0,46.285,26.246
163.65,20,0,45.797,25.758
165.65,20,0,45.797,26.246
167.65,20,0,45.797,25.758
169.64,20,0,45.797,25.758
171.64,20,0,45.308,26.246
173.65,20,0,45.308,26.246
175.64,20,0,44.819,26.246
177.62,20,0,44.819,25.758
179.62,20,0,44.819,26.246
181.62,20,0,44.33,26.246
183.69,20,0,44.33,26.246
185.72,20,0,44.33,26.246
187.72,20,0,44.33,26.246
189.71,20,0,43.842,26.246
191.73,20,0,43.842,26.735
193.71,20,0,43.842,26.246
195.7,20,0,43.842,26.246
197.69,80,0,43.842,26.246
199.69,80,0,43.842,26.246
201.69,80,0,43.842,26.735
203.68,80,0,43.353,26.735
205.68,80,0,43.353,26.246
207.68,80,0,43.353,26.735
209.67,80,0,43.842,26.246
211.67,80,0,43.842,26.246
213.67,80,0,43.842,26.246
215.66,80,0,44.33,26.735
217.66,80,0,43.842,26.246
219.66,80,0,44.819,26.735
221.65,80,0,44.819,26.735
223.66,80,0,45.308,26.246
225.65,80,0,45.308,26.735
227.65,80,0,45.797,26.246
229.64,80,0,45.797,26.735
231.65,80,0,45.797,26.735
233.64,80,0,46.285,26.735
235.64,80,0,46.285,26.246
237.64,80,0,46.774,26.735
239.64,80,0,47.263,26.735
241.64,80,0,47.263,26.735
243.64,80,0,47.752,26.735
245.64,80,0,47.752,26.246
247.63,80,0,47.752,27.224
249.63,80,0,48.24,26.735
251.63,80,0,48.729,26.735
253.63,80,0,48.729,27.224
255.63,80,0,49.218,27.224
257.63,80,0,49.707,26.735
259.63,80,0,49.707,26.735
261.64,80,0,49.218,26.735
263.63,80,0,50.196,26.735
265.63,80,0,50.196,26.735
267.63,80,0,50.684,26.246
269.63,80,0,50.684,27.224
271.63,80,0,51.173,27.224
273.63,80,0,51.662,27.224
275.62,80,0,51.662,27.224
277.61,80,0,51.662,27.224
279.61,80,0,52.151,27.713
281.6,80,0,52.151,27.224
283.6,80,0,51.662,27.224
285.6,80,0,52.639,27.713
287.6,80,0,52.639,28.201
289.59,80,0,53.128,27.713
291.59,80,0,53.128,27.713
293.59,80,0,53.128,27.713
295.58,80,0,53.617,27.713
297.56,10,0,53.617,27.713
